Waypoint_DP,43.46973525985368,-80.5421340409957
Waypoint_E7,43.47302491018065,-80.5403801206474
Waypoint_DC,43.47288786242792,-80.5423601462452
Waypoint_STC,43.470684506967665,-80.54301461430286
