48.509661,-71.645100
48.509183,-71.643465
48.507690,-71.644438
48.507667,-71.646092
48.507642,-71.646416
48.507547,-71.646720
48.507413,-71.646954
48.507256,-71.647120
48.507103,-71.647212
48.506962,-71.647268
